100,NEM12,201405061234,UNITEDDP,NEMMCO
200,SAMPLE2,E1E2,E1,E1,,1170996,KWH,30,
300,20150829,.181,.144,.125,.175,.113,.175,.094,.181,.106,.225,.094,.181,.156,.144,.206,.075,.344,.119,.163,.081,.15,.069,.15,.075,.163,.069,.244,.194,.087,.075,.219,.075,.081,.344,1,.456,.2,.287,.706,.806,.794,.212,.275,.163,.1,.181,.069,.169,A,,,20150830013402,
300,20150830,.131,.119,.169,.069,.169,.15,.094,.163,.087,.156,.144,.094,.175,.069,.156,.15,.188,.219,.069,.175,.069,.075,.106,.113,.463,.144,.087,.075,.087,.306,.156,.069,.15,.15,.069,.637,.394,.275,.362,.406,.644,.781,.338,.206,.075,.156,.156,.081,A,,,20150831050500,
300,20150831,.15,.094,.15,.131,.094,.156,.063,.169,.113,.113,.156,.075,.15,.119,.119,.15,.263,.169,.063,.169,.075,.138,.087,.212,.175,.081,.075,.075,.075,.081,.069,.144,.2,.1,.469,.756,.369,.2,.287,.263,.194,.169,.131,.194,.075,.1,.138,.075,A,,,20150901013954,
300,20150901,.15,.081,.156,.069,.15,.087,.15,.087,.138,.131,.106,.156,.069,.169,.1,.163,.275,.094,.138,.087,.081,.087,.069,.237,.225,.063,.075,.075,.069,.081,.069,.069,.081,.281,.662,.281,.163,.175,.931,.519,.256,.163,.269,.1,.175,.106,.15,.163,A,,,20150902023540,
300,20150902,.075,.181,.106,.138,.169,.075,.169,.169,.075,.175,.181,.15,.181,.169,.075,.344,.094,.131,.075,.169,.069,.163,.175,.263,.219,.063,.087,.1,.069,.075,.163,.069,.081,.563,.55,.506,.5,.362,.181,.163,.169,.163,.156,.106,.063,.169,.069,.063,A,,,20150903013635,
300,20150903,.169,.075,.063,.163,.075,.063,.156,.081,.087,.131,.069,.163,.063,.063,.163,.075,.237,.138,.075,.081,.063,.087,.081,.219,.194,.087,.163,.1,.075,.081,.075,.206,.075,.237,.787,.481,.356,.244,.787,.869,.769,.569,.144,.175,.15,.094,.163,.069,A,,,20150904014211,
300,20150904,.163,.119,.113,.156,.063,.169,.113,.113,.156,.075,.156,.144,.087,.169,.131,.281,.169,.094,.156,.1,.163,.069,.069,.225,.188,.075,.063,.069,.069,.063,.069,.163,.063,.087,.063,.581,.356,.163,.512,.912,.725,.281,.175,.175,.131,.075,.156,.075,A,,,20150905015310,
300,20150905,.125,.156,.063,.144,.113,.1,.138,.081,.138,.138,.063,.156,.113,.081,.15,.081,.119,.306,.069,.156,.063,.15,.094,.081,.081,.069,.075,.081,.094,.075,.087,.231,.069,.063,.063,.287,.75,.206,.181,.188,.144,.738,.769,.106,.075,.15,.069,.163,A,,,20150906023748,
300,20150906,.075,.144,.156,.075,.163,.113,.119,.156,.094,.15,.163,.063,.181,.144,.081,.169,.256,.113,.144,.094,.1,.106,.169,.1,.338,.188,.1,.087,.063,.069,.069,.163,.069,.163,.369,.456,.325,.188,.169,.412,.781,.775,.494,.094,.15,.081,.15,.069,A,,,20150907012832,
300,20150907,.163,.106,.113,.156,.069,.15,.15,.063,.163,.125,.081,.163,.119,.094,.15,.313,.125,.156,.087,.175,.15,.069,.05,.212,.275,.069,.081,.056,.156,.056,.081,.163,.206,.244,.662,.362,.406,.313,.806,.781,.869,.237,.219,.094,.163,.131,.094,.156,A,,,20150908013656,
300,20150908,.069,.156,.113,.106,.163,.069,.144,.075,.15,.087,.138,.113,.106,.15,.063,.263,.156,.15,.106,.131,.175,.094,.144,.244,.181,.075,.069,.063,.063,.075,.063,.169,.056,.156,.231,.575,.537,.175,.156,.169,.138,.744,.731,.081,.069,.087,.138,.056,A,,,20150909020733,
300,20150909,.169,.063,.113,.106,.069,.15,.063,.144,.087,.056,.156,.069,.094,.125,.056,.281,.212,.081,.075,.075,.069,.063,.069,.1,.25,.075,.063,.081,.056,.069,.063,.075,.188,.069,.719,.381,.263,.175,.519,.169,.613,.769,.281,.075,.069,.15,.069,.087,A,,,20150910023745,
300,20150910,.125,.063,.138,.075,.05,.156,.063,.05,.163,.056,.081,.138,.05,.15,.069,.225,.156,.075,.063,.075,.05,.087,.075,.25,.2,.069,.063,.063,.069,.056,.075,.144,.094,.075,.212,.706,.669,.275,.275,.156,.138,.731,.325,.087,.063,.056,.181,.056,A,,,20150911022430,
300,20150911,.125,.113,.106,.119,.113,.125,.119,.125,.131,.113,.163,.069,.2,.05,.188,.219,.156,.063,.131,.1,.069,.056,.063,.244,.194,.081,.063,.081,.056,.075,.056,.069,.069,.087,.081,.394,.375,.294,.338,.194,.163,.25,.156,.094,.156,.063,.113,.113,A,,,20150912030834,
300,20150912,.056,.156,.069,.156,.063,.15,.069,.119,.113,.087,.2,.119,.15,.056,.169,.225,.156,.069,.056,.156,.069,.05,.063,.069,.05,.269,.063,.069,.063,.056,.063,.063,.063,.131,.063,.613,.444,.244,.181,.15,.156,.15,.113,.081,.069,.069,.063,.069,A,,,20150913025420,
300,20150913,.069,.056,.069,.069,.063,.056,.075,.063,.056,.069,.069,.063,.063,.056,.087,.425,.144,.138,.163,.081,.056,.069,.069,.106,.313,.144,.138,.081,.094,.081,.169,.081,.113,.075,.081,.256,.194,.156,.156,.15,.163,.144,.163,.144,.156,.119,.075,.063,A,,,20150914013303,
300,20150914,.063,.069,.056,.075,.056,.063,.069,.056,.069,.056,.063,.069,.05,.075,.05,.231,.069,.056,.087,.056,.056,.075,.056,.056,.069,.056,.056,.075,.056,.063,.181,.087,.075,.063,.175,.55,.35,.244,.169,.175,.15,.237,.2,.094,.081,.075,.069,.075,A,,,20150915015509,
300,20150915,.069,.075,.069,.075,.063,.075,.069,.069,.069,.063,.075,.063,.069,.069,.063,.244,.075,.063,.081,.125,.075,.081,.087,.063,.056,.069,.063,.063,.063,.069,.2,.106,.069,.069,.075,.287,.756,.631,.744,.787,.15,.644,.787,.144,.169,.1,.125,.163,A,,,20150916021548,
300,20150916,.069,.163,.075,.156,.119,.106,.163,.063,.163,.131,.094,.15,.075,.163,.119,.294,.206,.087,.175,.119,.225,.113,.1,.063,.212,.063,.075,.063,.081,.056,.2,.069,.075,.744,.469,.287,.281,.163,.319,.438,.494,.625,.306,.087,.069,.069,.063,.056,A,,,20150917014343,
300,20150917,.069,.069,.063,.056,.075,.063,.056,.087,.131,.063,.075,.15,.063,.1,.144,.231,.063,.069,.156,.063,.075,.087,.063,.163,.237,.056,.075,.063,.056,.075,.231,.144,.094,.469,.525,.425,.731,.819,.819,.787,1.337,.212,.119,.081,.069,.056,.063,.063,A,,,20150918020002,
300,20150918,.056,.056,.069,.056,.05,.069,.069,.125,.063,.063,.05,.144,.063,.05,.256,.138,.087,.05,.087,.087,.281,.181,.063,.169,.369,.138,.169,.163,.063,.069,.144,.169,.075,.125,.087,.362,.169,.212,.744,.775,.781,.294,.087,.113,.119,.113,.169,.194,A,,,20150919015347,
300,20150919,.069,.144,.119,.1,.15,.094,.131,.15,.106,.119,.156,.138,.087,.144,.144,.25,.163,.131,.119,.125,.081,.075,.056,.056,.069,.056,.319,.063,.063,.063,.063,.069,.163,.069,.063,.419,.588,.188,.2,.181,.156,.144,.15,.1,.063,.069,.069,.063,A,,,20150920030217,
300,20150920,.063,.163,.063,.119,.106,.075,.138,.063,.156,.094,.125,.125,.087,.163,.056,.144,.244,.081,.063,.081,.113,.106,.063,.263,.244,.138,.087,.063,.069,.063,.069,.1,.156,.169,.163,.762,.394,.275,.35,.263,.263,.244,.275,.25,.256,.206,.15,.163,A,,,20150921023537,
300,20150921,.169,.156,.169,.163,.156,.156,.169,.15,.156,.156,.163,.156,.15,.156,.163,.338,.15,.156,.181,.175,.169,.287,.306,.225,.169,.069,.069,.063,.056,.069,.2,.656,.244,.212,.356,.463,.263,.275,.775,.525,.25,.688,.775,.256,.063,.175,.069,.138,A,,,20150922030619,
300,20150922,.094,.113,.125,.063,.163,.069,.181,.056,.169,.069,.175,.056,.169,.081,.156,.231,.181,.056,.188,.063,.069,.063,.069,.287,.163,.106,.094,.081,.156,.056,.181,.069,.069,.381,.438,.613,.438,.475,.244,.219,.6,.775,.381,.144,.15,.15,.113,.181,A,,,20150923023120,
300,20150923,.081,.181,.075,.188,.063,.188,.069,.231,.125,.194,.069,.188,.069,.188,.069,.3,.119,.106,.125,.075,.063,.063,.081,.306,.175,.056,.075,.056,.063,.063,.063,.075,.156,.075,.131,.438,.575,.375,.719,.769,.787,.219,.125,.075,.087,.063,.063,.069,A,,,20150924023142,
300,20150924,.063,.063,.069,.063,.056,.063,.15,.1,.056,.175,.063,.163,.087,.131,.106,.2,.075,.081,.081,.069,.094,.056,.056,.1,.425,.094,.075,.063,.075,.056,.181,.075,.069,.063,.431,.412,.844,.762,.85,.206,.506,.175,.15,.138,.069,.175,.056,.181,A,,,20150925023700,
300,20150925,.069,.106,.15,.05,.206,.05,.2,.056,.2,.063,.2,.056,.206,.05,.2,.231,.063,.156,.069,.063,.063,.05,.063,.263,.194,.069,.113,.063,.056,.056,.069,.156,.063,.069,.056,.581,.381,.206,.656,.825,.656,.169,.131,.094,.056,.056,.069,.056,A,,,20150926065359,
300,20150926,.056,.063,.056,.056,.056,.063,.056,.05,.063,.056,.056,.05,.05,.063,.056,.05,.156,.094,.056,.069,.056,.056,.063,.056,.05,.05,.063,.056,.05,.063,.069,.056,.05,.063,.063,.669,.694,.863,.744,.206,.15,.744,.719,.075,.069,.069,.056,.156,A,,,20150927023457,
300,20150927,.1,.056,.175,.069,.075,.169,.056,.069,.175,.056,.069,.181,.056,.056,.356,.056,.063,.069,.163,.063,.063,.069,.194,.206,.181,.081,.05,.075,.056,.063,.15,.063,.063,.056,.2,.075,.8,.2,.481,.781,.775,.325,.094,.094,.069,.069,.063,.063,A,,,20150928021430,
300,20150928,.063,.075,.056,.056,.069,.069,.113,.113,.063,.169,.069,.181,.056,.169,.063,.219,.15,.056,.081,.075,.063,.056,.056,.237,.206,.075,.063,.063,.069,.063,.169,.094,.075,.081,.231,.606,.35,.756,.825,.481,.662,.194,.6,.1,.056,.069,.056,.056,A,,,20150929014121,
300,20150929,.063,.063,.05,.056,.069,.069,.15,.063,.113,.119,.056,.169,.069,.138,.087,.219,.15,.056,.081,.056,.056,.056,.069,.138,.263,.069,.056,.075,.063,.063,.2,.063,.106,.144,.287,.563,.275,.675,.775,.331,.781,.156,.138,.087,.069,.069,.056,.063,A,,,20150930023918,
300,20150930,.063,.069,.056,.163,.063,.056,.063,.175,.063,.056,.063,.169,.056,.069,.075,.412,.106,.069,.075,.087,.056,.056,.075,.231,.144,.069,.063,.069,.063,.063,.206,.075,.287,.481,.362,.613,.588,.15,.263,.319,.794,.756,.1,.075,.05,.069,.056,.056,A,,,20151001025830,
300,20151001,.069,.05,.056,.05,.063,.063,.05,.144,.081,.106,.131,.075,.15,.05,.169,.206,.05,.05,.069,.069,.063,.05,.056,.244,.175,.063,.069,.063,.056,.063,.075,.156,.1,.1,.106,.087,.1,.094,.087,.1,.1,.087,.094,.1,.1,.113,.069,.069,A,,,20151002023135,
300,20151002,.063,.056,.069,.063,.056,.056,.069,.063,.056,.056,.069,.056,.056,.063,.219,.119,.063,.063,.075,.081,.087,.069,.069,.269,.181,.063,.069,.063,.075,.063,.119,.181,.081,.063,.106,.631,.444,.175,.144,.169,.144,.156,.087,.069,.056,.069,.063,.063,A,,,20151003022003,
300,20151003,.063,.056,.075,.05,.063,.063,.056,.063,.069,.05,.056,.069,.056,.056,.131,.212,.144,.05,.087,.075,.063,.069,.063,.069,.056,.056,.069,.056,.069,.056,.069,.063,.056,.069,.056,.075,.094,.569,.194,.156,.15,.125,.075,.081,.063,.075,.069,.063,A,,,20151004022138,
300,20151004,.075,.063,.075,.063,.069,.069,.063,.075,.063,.069,.075,.056,.075,.063,.094,.2,.063,.087,.056,.069,.081,.063,.113,.306,.125,.063,.075,.056,.075,.2,.163,.106,.069,.075,.119,.306,.188,.169,.163,.181,.15,.131,.069,.075,.063,.075,.069,.063,A,,,20151005023849,
300,20151005,.075,.063,.075,.056,.081,.063,.063,.075,.056,.063,.075,.056,.063,.069,.125,.181,.075,.075,.075,.075,.063,.113,.3,.075,.15,.106,.063,.075,.15,.069,.063,.075,.094,.481,.212,.144,.131,.15,.175,.163,.15,.087,.087,.056,.081,.063,.075,.069,A,,,20151006031053,
300,20151006,.075,.069,.069,.075,.063,.075,.063,.075,.063,.069,.069,.069,.081,.194,.156,.081,.075,.081,.094,.075,.063,.1,.319,.1,.087,.081,.087,.081,.188,.075,.081,.306,.775,.619,.138,.15,.15,.163,.15,.163,.087,.069,.063,.069,.069,.138,.1,.063,A,,,20151007024342,
300,20151007,.075,.056,.069,.063,.056,.069,.056,.069,.069,.05,.063,.063,.056,.225,.081,.05,.056,.069,.069,.056,.056,.094,.306,.069,.081,.063,.075,.075,.175,.212,.081,.55,.456,.419,.175,.125,.144,.156,.144,.156,.119,.081,.069,.069,.069,.056,.069,.069,A,,,20151008025203,
300,20151008,.063,.063,.069,.063,.063,.056,.069,.063,.056,.056,.063,.069,.056,.356,.069,.069,.081,.075,.081,.069,.069,.069,.056,.319,.106,.063,.069,.063,.138,.075,.069,.075,.181,.619,.212,.131,.281,.156,.15,.125,.094,.081,.063,.069,.05,.063,.063,.05,A,,,20151009024150,
300,20151009,.063,.063,.056,.056,.056,.063,.056,.056,.05,.1,.106,.056,.05,.263,.131,.063,.063,.087,.081,.25,.175,.231,.219,.087,.081,.075,.1,.075,.081,.1,.081,.087,.087,.081,.15,.169,.188,.156,.181,.244,.175,.094,.087,.063,.081,.056,.081,.063,A,,,20151010022730,
300,20151010,.075,.063,.075,.069,.063,.075,.063,.069,.069,.063,.075,.063,.056,.113,.237,.069,.075,.075,.081,.063,.063,.075,.113,.212,.075,.069,.069,.069,.094,.15,.069,.138,.569,.481,.344,.144,.163,.15,.169,.169,.119,.094,.075,.075,.063,.081,.063,.081,A,,,20151011021052,
300,20151011,.063,.075,.15,.094,.069,.075,.069,.069,.069,.069,.063,.081,.056,.244,.081,.069,.075,.075,.087,.081,.087,.131,.313,.138,.131,.087,.094,.1,.081,.175,.094,.081,.4,.5,.237,.181,.175,.163,.175,.156,.144,.094,.087,.075,.081,.069,.094,.069,A,,,20151012031044,
300,20151012,.075,.081,.069,.087,.069,.156,.113,.081,.069,.087,.069,.075,.081,.25,.106,.094,.1,.094,.075,.069,.069,.306,.194,.075,.063,.069,.063,.063,.163,.069,.069,.063,.069,.469,.731,.375,.287,.175,.156,.644,.575,.094,.063,.069,.063,.063,.188,.069,A,,,20151013023325,
300,20151013,.069,.169,.063,.163,.1,.063,.194,.069,.188,.069,.144,.125,.113,.306,.087,.069,.131,.069,.069,.069,.138,.231,.263,.069,.106,.125,.081,.075,.075,.2,.063,.1,.656,.388,.269,.156,.263,.138,.188,.319,.688,.1,.063,.063,.075,.056,.056,.075,A,,,20151014024740,
300,20151014,.063,.063,.069,.063,.056,.063,.069,.056,.056,.069,.063,.056,.063,.231,.069,.069,.069,.063,.063,.075,.056,.063,.069,.056,.094,.069,.075,.063,.063,.069,.225,.075,.063,.4,.237,.175,.125,.15,.156,.163,.15,.106,.081,.056,.15,.106,.069,.075,A,,,20151015024052,
300,20151015,.063,.075,.063,.075,.056,.075,.063,.075,.056,.075,.056,.075,.056,.075,.094,.231,.056,.087,.069,.075,.056,.225,.188,.069,.075,.063,.069,.075,.15,.075,.063,.069,.075,.212,.244,.163,.169,.156,.156,.156,.15,.087,.075,.069,.063,.075,.063,.069,A,,,20151016050225,
300,20151016,.069,.063,.069,.063,.069,.056,.075,.113,.113,.075,.063,.069,.056,.106,.194,.069,.056,.075,.075,.081,.075,.281,.194,.075,.063,.063,.069,.056,.063,.069,.063,.069,.069,.637,.163,.3,.169,.169,.156,.156,.138,.106,.063,.075,.063,.069,.069,.063,A,,,20151017050743,
300,20151017,.069,.063,.069,.063,.063,.075,.056,.063,.075,.056,.063,.069,.056,.069,.263,.113,.075,.087,.056,.075,.063,.056,.063,.069,.256,.075,.063,.056,.181,.106,.113,.113,.163,.338,.444,.113,.25,.15,.469,.212,.1,.1,.063,.069,.063,.069,.069,.063,A,,,20151018022739,
300,20151018,.069,.056,.069,.063,.069,.063,.063,.069,.056,.075,.056,.056,.075,.056,.212,.069,.063,.125,.069,.056,.069,.056,.063,.063,.056,.069,.056,.063,.069,.181,.069,.063,.481,.313,.325,.144,.156,.156,.181,.762,.725,.087,.063,.063,.056,.069,.056,.056,A,,,20151019050255,
300,20151019,.069,.05,.056,.056,.069,.05,.056,.056,.063,.056,.131,.15,.063,.406,.125,.063,.063,.063,.081,.05,.069,.212,.2,.063,.075,.056,.069,.063,.156,.081,.069,.063,.144,.844,.506,.35,.15,.163,.15,.163,.131,.094,.081,.063,.069,.075,.063,.075,A,,,20151020022549,
300,20151020,.063,.069,.069,.063,.069,.063,.075,.056,.075,.056,.069,.063,.063,.294,.094,.069,.063,.087,.069,.056,.075,.206,.206,.056,.081,.063,.069,.056,.069,.3,.119,.087,.119,.169,.163,.125,.131,.163,.144,.163,.156,.138,.075,.063,.081,.063,.075,.063,A,,,20151021025333,
300,20151021,.075,.069,.075,.063,.075,.063,.075,.063,.075,.056,.075,.063,.069,.281,.075,.063,.087,.069,.075,.069,.075,.231,.206,.081,.075,.075,.063,.075,.063,.063,.219,.087,.075,.6,.487,.394,.181,.15,.163,.138,.163,.094,.075,.056,.069,.063,.063,.075,A,,,20151022020111,
300,20151022,.056,.063,.069,.063,.063,.063,.069,.056,.056,.075,.056,.056,.063,.281,.056,.063,.075,.069,.063,.081,.063,.225,.169,.063,.069,.063,.069,.063,.056,.075,.075,.056,.087,.481,.269,.356,.256,.256,.163,.25,.138,.075,.075,.05,.069,.056,.05,.069,A,,,20151023025554,
300,20151023,.05,.063,.063,.05,.05,.069,.144,.081,.056,.063,.175,.056,.063,.219,.063,.169,.063,.069,.05,.069,.05,.237,.212,.075,.069,.063,.075,.056,.069,.169,.063,.069,.169,.219,.138,.144,.15,.156,.163,.725,.787,.119,.056,.075,.056,.063,.063,.063,A,,,20151024025507,
300,20151024,.056,.063,.063,.069,.056,.15,.063,.087,.125,.063,.144,.063,.056,.181,.237,.069,.069,.063,.194,.644,.4,.231,.106,.075,.063,.075,.106,.075,.063,.056,.081,.069,.281,.625,.531,.325,.156,.45,.719,.244,.144,.081,.069,.063,.05,.069,.056,.056,A,,,20151025023700,
300,20151025,.063,.063,.056,.05,.063,.063,.05,.056,.05,.063,.119,.119,.05,.237,.087,.05,.056,.056,.069,.05,.056,.106,.287,.106,.056,.069,.056,.075,.169,.075,.063,.181,.081,.594,.237,.163,.237,.188,.169,.156,.15,.487,.075,.069,.069,.075,.063,.075,A,,,20151026025911,
300,20151026,.063,.069,.075,.063,.063,.069,.069,.063,.063,.075,.056,.063,.075,.256,.069,.069,.069,.087,.075,.056,.063,.206,.119,.075,.194,.063,.069,.056,.063,.188,.1,.237,.744,.625,.525,.294,.163,.156,.175,.694,.556,.113,.081,.069,.063,.075,.063,.063,A,,,20151027022643,
300,20151027,.069,.069,.063,.056,.063,.069,.063,.063,.056,.056,.075,.056,.056,.244,.094,.069,.056,.063,.056,.106,.106,.063,.056,.287,.069,.056,.063,.069,.056,.056,.087,.181,.075,.406,.431,.269,.175,.15,.138,.156,.1,.081,.069,.075,.063,.056,.069,.069,A,,,20151028032604,
